21;1;2;0;0;0;0;0;1;0;0;0
21;2;0;0;0;0;0;0;0;0.99716;0.0028393;0
21;2;1;0;0;0;0;0;0;0.34286;0.65714;0
21;2;2;0;0;0;0;0;0;0.14286;0.14286;0.71429
22;0;0;1;0;0;0;0;0;0;0;0
22;0;1;0;0.66667;0;0;0.33333;0;0;0;0
22;0;2;0;0;1;0;0;0;0;0;0
22;1;0;0;0;0;0.984;0.016;0;0;0;0
22;1;1;0;0;0;0.035714;0.92857;0.017857;0;0.017857;0
22;1;2;0;0;0;0;0;1;0;0;0
22;2;0;0;0;0;0;0;0;0.99379;0.0056497;0.00056497
22;2;1;0;0;0;0;0;0;0.096774;0.90323;0
22;2;2;0;0;0;0;0;0;0;0.2;0.8
23;0;0;1;0;0;0;0;0;0;0;0
23;0;1;0;1;0;0;0;0;0;0;0
23;0;2;0;0;1;0;0;0;0;0;0
23;1;0;0;0;0;0.976;0.024;0;0;0;0
23;1;1;0;0;0;0.036364;0.94545;0;0;0.018182;0
23;1;2;0;0;0.5;0;0;0.5;0;0;0
23;2;0;0;0;0;0;0;0;0.99432;0.0045403;0.0011351
23;2;1;0;0;0;0;0.05;0;0.325;0.6;0.025
23;2;2;0;0;0;0;0;0;0;0;1
24;0;0;1;0;0;0;0;0;0;0;0
24;0;1;0;1;0;0;0;0;0;0;0
24;0;2;0;0;1;0;0;0;0;0;0
24;1;0;0;0;0;0.976;0.024;0;0;0;0
24;1;1;0;0;0;0.036364;0.94545;0;0;0.018182;0
24;1;2;0;0;0.5;0;0;0.5;0;0;0
24;2;0;0;0;0;0;0;0;0.99432;0.0045403;0.0011351
24;2;1;0;0;0;0;0.05;0;0.325;0.6;0.025
24;2;2;0;0;0;0;0;0;0;0;1
25;0;0;1;0;0;0;0;0;0;0;0
25;0;1;0;1;0;0;0;0;0;0;0
25;0;2;0;0;1;0;0;0;0;0;0
25;1;0;0;0;0;0.9902;0.0098039;0;0;0;0
25;1;1;0;0;0;0;0.95455;0;0.022727;0.022727;0
25;1;2;0;0;0;0;0;1;0;0;0
25;2;0;0;0;0;0;0;0;0.99444;0.0055648;0
25;2;1;0;0;0;0;0.055556;0;0.13889;0.80556;0
25;2;2;0;0;0;0;0;0;0;0;1
26;0;0;1;0;0;0;0;0;0;0;0
26;0;1;0;1;0;0;0;0;0;0;0
26;0;2;0;0;1;0;0;0;0;0;0
26;1;0;0;0;0;1;0;0;0;0;0
26;1;1;0;0;0;0.022222;0.97778;0;0;0;0
26;1;2;0;0;0;0;1;0;0;0;0
26;2;0;0;0;0;0;0.00055772;0;0.99052;0.0089236;0
26;2;1;0;0;0;0;0.05;0;0.2;0.7;0.05
26;2;2;0;0;0;0;0;0;0;0;1
27;0;0;0.96667;0.033333;0;0;0;0;0;0;0
27;0;1;0;1;0;0;0;0;0;0;0
27;0;2;0;0;1;0;0;0;0;0;0
27;1;0;0;0;0;0.9902;0.0098039;0;0;0;0
27;1;1;0;0;0;0;1;0;0;0;0
27;1;2;0;0;0;0;0;0;0;0;0
27;2;0;0;0;0;0;0;0;0.98879;0.0095291;0.0016816
27;2;1;0;0;0;0;0.090909;0;0.27273;0.61364;0.022727
27;2;2;0;0;0;0;0;0.25;0;0.25;0.5
28;0;0;1;0;0;0;0;0;0;0;0
28;0;1;0.5;0.5;0;0;0;0;0;0;0
28;0;2;0;0;1;0;0;0;0;0;0
28;1;0;0;0;0;0.9901;0.009901;0;0;0;0
28;1;1;0;0;0;0;1;0;0;0;0
28;1;2;0;0;1;0;0;0;0;0;0
28;2;0;0;0;0;0;0;0;0.99099;0.0084459;0.00056306
28;2;1;0;0;0;0;0.066667;0.022222;0.11111;0.8;0
28;2;2;0;0;0;0;0;0;0.16667;0.16667;0.66667
29;0;0;1;0;0;0;0;0;0;0;0
29;0;1;0;1;0;0;0;0;0;0;0
29;0;2;0;0;1;0;0;0;0;0;0
29;1;0;0;0;0;0.98;0.02;0;0;0;0
29;1;1;0;0;0;0;1;0;0;0;0
29;1;2;0;0;0;0;1;0;0;0;0
29;2;0;0;0;0;0;0.0011325;0;0.98301;0.015289;0.00056625
29;2;1;0;0;0;0;0.076923;0;0.13462;0.75;0.038462
29;2;2;0;0;0;0;0;0;0.4;0.2;0.4
30;0;0;0.96667;0.033333;0;0;0;0;0;0;0
30;0;1;0;1;0;0;0;0;0;0;0
30;0;2;0;0;1;0;0;0;0;0;0
30;1;0;0;0;0;0.97959;0.020408;0;0;0;0
30;1;1;0;0.015152;0;0;0.92424;0.045455;0;0.015152;0
30;1;2;0;0;0;0;0;0;0;0;0
30;2;0;0;0;0;0;0;0;0.96734;0.032092;0.00057307
30;2;1;0;0;0;0;0.074627;0;0.1791;0.67164;0.074627
30;2;2;0;0;0.2;0;0;0;0;0.2;0.6
31;0;0;0.96552;0.034483;0;0;0;0;0;0;0
31;0;1;0.33333;0.66667;0;0;0;0;0;0;0
31;0;2;0;0;1;0;0;0;0;0;0
31;1;0;0;0;0;0.97917;0.020833;0;0;0;0
31;1;1;0;0.014706;0;0.014706;0.94118;0.014706;0;0.014706;0
31;1;2;0;0;0;0;0;1;0;0;0
31;2;0;0;0;0;0;0;0;0.98706;0.012353;0.00058824
31;2;1;0;0;0;0;0.029126;0;0.1165;0.75728;0.097087
31;2;2;0;0;0;0;0;0.11111;0;0.11111;0.77778
32;0;0;1;0;0;0;0;0;0;0;0
32;0;1;0.25;0.5;0;0;0.25;0;0;0;0
32;0;2;0;0;1;0;0;0;0;0;0
32;1;0;0;0;0;0.98947;0;0;0;0.010526;0
32;1;1;0;0;0;0.043478;0.94203;0;0;0.014493;0
32;1;2;0;0;0;0;0;1;0;0;0
32;2;0;0;0;0;0;0;0;0.98047;0.018935;0.00059172
32;2;1;0;0;0;0;0.13861;0;0.079208;0.76238;0.019802
32;2;2;0;0;0;0;0;0.055556;0.055556;0.055556;0.83333
33;0;0;1;0;0;0;0;0;0;0;0
33;0;1;0;1;0;0;0;0;0;0;0
33;0;2;0;0;1;0;0;0;0;0;0
33;1;0;0;0;0;0.94845;0.051546;0;0;0;0
33;1;1;0;0.0125;0;0;0.9625;0.025;0;0;0
33;1;2;0;0;0.16667;0;0.16667;0.66667;0;0;0
33;2;0;0;0;0;0;0;0;0.97719;0.021008;0.0018007
33;2;1;0;0;0;0;0.16964;0.0089286;0.11607;0.64286;0.0625
33;2;2;0;0;0.055556;0;0;0.22222;0;0.11111;0.61111
34;0;0;1;0;0;0;0;0;0;0;0
34;0;1;0;0.66667;0.33333;0;0;0;0;0;0
34;0;2;0;0;1;0;0;0;0;0;0
34;1;0;0;0;0;0.96739;0.032609;0;0;0;0
34;1;1;0;0.0098039;0;0.0098039;0.96078;0.0098039;0;0.0098039;0
34;1;2;0;0;0.18182;0;0;0.81818;0;0;0
34;2;0;0;0;0;0;0;0;0.98233;0.017063;0.00060938
34;2;1;0;0;0;0;0.10092;0;0.12844;0.73394;0.036697
34;2;2;0;0;0;0;0;0.095238;0;0.19048;0.71429
35;0;0;0.96667;0.033333;0;0;0;0;0;0;0
35;0;1;0;1;0;0;0;0;0;0;0
35;0;2;0;0.1;0.9;0;0;0;0;0;0
35;1;0;0;0;0;0.97778;0.022222;0;0;0;0
35;1;1;0;0;0;0;0.97321;0.026786;0;0;0
35;1;2;0;0;0.25;0;0.083333;0.58333;0;0;0.083333
35;2;0;0;0;0;0;0;0;0.95941;0.038745;0.001845
35;2;1;0;0;0;0.0088496;0.097345;0.017699;0.079646;0.73451;0.061947
35;2;2;0;0;0;0;0;0.05;0;0.05;0.9
36;0;0;0.93103;0;0.068966;0;0;0;0;0;0
36;0;1;0;0.8;0.2;0;0;0;0;0;0
36;0;2;0;0;0.91667;0;0;0.083333;0;0;0
36;1;0;0;0;0;0.95506;0.044944;0;0;0;0
36;1;1;0;0;0;0;0.91057;0.065041;0;0.01626;0.0081301
36;1;2;0;0;0.076923;0;0.076923;0.84615;0;0;0
36;2;0;0;0;0;0;0;0;0.92352;0.068834;0.0076482
36;2;1;0;0;0;0;0.061224;0;0.081633;0.7483;0.10884
36;2;2;0;0;0;0;0;0.13793;0;0.034483;0.82759
37;0;0;1;0;0;0;0;0;0;0;0
37;0;1;0;1;0;0;0;0;0;0;0
37;0;2;0;0;1;0;0;0;0;0;0
37;1;0;0;0;0;0.95294;0.047059;0;0;0;0
37;1;1;0;0.0079365;0;0.0079365;0.96032;0.02381;0;0;0
37;1;2;0;0;0;0;0;1;0;0;0
37;2;0;0;0;0;0;0;0;0.94867;0.047912;0.0034223
37;2;1;0;0;0;0;0.036199;0.0090498;0.067873;0.79638;0.090498
37;2;2;0;0;0.018868;0;0;0.056604;0;0.09434;0.83019
38;0;0;0.96296;0.037037;0;0;0;0;0;0;0
38;0;1;0;0.8;0.2;0;0;0;0;0;0
38;0;2;0;0;0.9375;0;0;0.0625;0;0;0
38;1;0;0;0;0;0.90244;0.085366;0;0;0.012195;0
38;1;1;0;0.015038;0;0.0075188;0.91729;0.045113;0.0075188;0.0075188;0
38;1;2;0;0;0.03125;0;0.03125;0.90625;0;0;0.03125
38;2;0;0;0;0;0;0;0;0.94718;0.046395;0.006424
38;2;1;0;0;0;0;0.075697;0.0079681;0.043825;0.76892;0.10359
38;2;2;0;0;0;0;0;0.2029;0.014493;0.043478;0.73913
39;0;0;0.92308;0.076923;0;0;0;0;0;0;0
39;0;1;0.14286;0.85714;0;0;0;0;0;0;0
39;0;2;0;0;0.88235;0;0;0.058824;0;0;0.058824
39;1;0;0;0;0;0.85333;0.14667;0;0;0;0
39;1;1;0;0;0;0;0.87248;0.10067;0;0.026846;0
39;1;2;0;0;0.11538;0;0.019231;0.86538;0;0;0
39;2;0;0;0;0;0;0;0;0.89627;0.08806;0.015672
39;2;1;0;0;0;0;0.072243;0.019011;0.030418;0.71103;0.1673
39;2;2;0;0;0.045977;0;0;0.12644;0;0.011494;0.81609
40;0;0;0.96;0.04;0;0;0;0;0;0;0
40;0;1;0;1;0;0;0;0;0;0;0
40;0;2;0;0;1;0;0;0;0;0;0
40;1;0;0;0;0;0.9375;0.0625;0;0;0;0
40;1;1;0;0;0;0;0.93789;0.055901;0;0.0062112;0
40;1;2;0;0;0.077922;0;0.012987;0.88312;0;0;0.025974
40;2;0;0;0;0;0;0;0;0.92721;0.064516;0.0082713
40;2;1;0;0;0;0;0.090323;0.0096774;0.025806;0.79032;0.083871
40;2;2;0;0;0.021898;0;0;0.094891;0.014599;0.036496;0.83212
41;0;0;0.95833;0.041667;0;0;0;0;0;0;0
41;0;1;0;0.77778;0.22222;0;0;0;0;0;0
41;0;2;0;0;1;0;0;0;0;0;0
41;1;0;0;0;0;0.93333;0.066667;0;0;0;0
41;1;1;0.0054348;0;0;0.01087;0.8587;0.1087;0;0.016304;0
41;1;2;0;0;0.096774;0;0.021505;0.84946;0;0;0.032258
41;2;0;0;0;0;0;0;0;0.90716;0.076923;0.015915
41;2;1;0;0;0;0;0.10334;0.006079;0.021277;0.78116;0.088146
41;2;2;0;0;0.026316;0;0.0065789;0.125;0;0.026316;0.81579
42;0;0;0.875;0.125;0;0;0;0;0;0;0
42;0;1;0.25;0.625;0;0;0.125;0;0;0;0
42;0;2;0;0;0.93878;0;0;0.061224;0;0;0
42;1;0;0;0;0;0.74138;0.18966;0.051724;0;0;0.017241
42;1;1;0;0.0050251;0.0050251;0.01005;0.74372;0.17085;0;0.050251;0.015075
42;1;2;0;0;0.10833;0;0.025;0.83333;0;0;0.033333
42;2;0;0;0;0;0;0;0;0.69894;0.22846;0.072604
42;2;1;0;0;0;0;0.079772;0.022792;0.022792;0.60684;0.26781
42;2;2;0;0;0.028736;0;0.011494;0.2069;0;0.017241;0.73563
43;0;0;0.86957;0.13043;0;0;0;0;0;0;0
43;0;1;0;0.88889;0.11111;0;0;0;0;0;0
43;0;2;0;0;0.96923;0;0;0.015385;0;0;0.015385
43;1;0;0;0;0;0.93333;0.066667;0;0;0;0
43;1;1;0;0.0051813;0;0.0051813;0.87047;0.093264;0.0051813;0.015544;0.0051813
43;1;2;0;0;0.10326;0;0.016304;0.83696;0;0;0.043478
43;2;0;0;0;0;0;0;0;0.86849;0.11781;0.013699
43;2;1;0;0;0;0;0.032468;0.008658;0.028139;0.79654;0.1342
43;2;2;0;0;0.013115;0;0;0.081967;0;0.019672;0.88525
44;0;0;0.85;0.1;0.05;0;0;0;0;0;0
44;0;1;0;0.58333;0.41667;0;0;0;0;0;0
44;0;2;0.011494;0.011494;0.94253;0;0;0.034483;0;0;0
44;1;0;0;0;0;0.81395;0.11628;0.069767;0;0;0
44;1;1;0;0.005291;0;0.010582;0.82011;0.14815;0;0.015873;0
44;1;2;0;0;0.074257;0;0.019802;0.89604;0;0;0.009901
44;2;0;0;0;0;0;0;0;0.83642;0.14198;0.021605
44;2;1;0;0;0;0;0.082073;0.0086393;0.017279;0.73866;0.15335
44;2;2;0;0;0.019886;0;0;0.09375;0;0.017045;0.86932
45;0;0;0.83333;0.11111;0.055556;0;0;0;0;0;0
45;0;1;0.090909;0.45455;0.45455;0;0;0;0;0;0
45;0;2;0;0;0.96364;0;0;0.027273;0;0;0.0090909
45;1;0;0;0;0;0.7027;0.27027;0;0;0;0.027027
45;1;1;0;0.0049505;0.0049505;0;0.82178;0.15347;0;0.014851;0
45;1;2;0;0.0039683;0.09127;0;0.011905;0.86111;0;0;0.031746
45;2;0;0;0;0;0;0;0;0.78;0.16727;0.052727
45;2;1;0;0;0;0;0.065463;0.015801;0.018059;0.68623;0.21445
45;2;2;0;0;0.033079;0;0.0025445;0.13486;0;0.017812;0.8117
46;0;0;1;0;0;0;0;0;0;0;0
46;0;1;0;0.66667;0.22222;0;0;0.11111;0;0;0
46;0;2;0;0;0.98658;0;0;0.013423;0;0;0
46;1;0;0;0;0;0.76923;0.19231;0;0;0.038462;0
46;1;1;0;0.0095694;0;0;0.85167;0.11962;0;0.014354;0.0047847
46;1;2;0;0;0.11576;0;0.0064309;0.84566;0;0;0.032154
46;2;0;0;0;0;0;0;0;0.82838;0.14645;0.025172
46;2;1;0;0;0;0;0.066502;0.012315;0.017241;0.7734;0.13054
46;2;2;0;0;0.030905;0;0.0022075;0.092715;0;0.030905;0.84327
47;0;0;0.8125;0.125;0.0625;0;0;0;0;0;0
47;0;1;0;0.875;0;0;0.125;0;0;0;0
47;0;2;0;0.0050251;0.95477;0;0;0.040201;0;0;0
47;1;0;0;0;0;0.55;0.35;0.1;0;0;0
47;1;1;0;0.014085;0;0.0046948;0.81221;0.14554;0;0.018779;0.0046948
47;1;2;0;0;0.073964;0;0.014793;0.89941;0;0;0.011834
47;2;0;0;0;0;0;0;0;0.80217;0.14905;0.04878
47;2;1;0;0;0;0;0.068182;0.022727;0.012626;0.68939;0.20707
47;2;2;0;0;0.02407;0;0.0021882;0.13567;0;0.015317;0.82276
48;0;0;0.92308;0;0.076923;0;0;0;0;0;0
48;0;1;0;0.84615;0.15385;0;0;0;0;0;0
48;0;2;0;0.0044053;0.96916;0;0;0.026432;0;0;0
48;1;0;0;0;0;0.83333;0.083333;0;0;0.083333;0
48;1;1;0;0.0046729;0.0046729;0;0.7243;0.25234;0;0.014019;0
48;1;2;0;0;0.13221;0;0.016827;0.82452;0;0;0.026442
48;2;0;0;0;0;0;0.0033223;0;0.66445;0.25249;0.079734
48;2;1;0;0;0;0;0.056047;0.023599;0.014749;0.63127;0.27434
48;2;2;0;0;0.024948;0;0.004158;0.10603;0;0.018711;0.84615
49;0;0;1;0;0;0;0;0;0;0;0
49;0;1;0;0.92308;0.076923;0;0;0;0;0;0
49;0;2;0;0.0034364;0.97938;0;0;0.013746;0;0;0.0034364
49;1;0;0;0;0;1;0;0;0;0;0
49;1;1;0;0;0;0;0.87568;0.091892;0;0.032432;0
49;1;2;0;0;0.08658;0;0.004329;0.88745;0;0;0.021645
49;2;0;0;0;0;0;0;0;0.8;0.16585;0.034146
49;2;1;0;0;0;0;0.033003;0.013201;0.009901;0.70957;0.23432
49;2;2;0;0;0.020561;0;0.0018692;0.1215;0;0.020561;0.83551
50;0;0;1;0;0;0;0;0;0;0;0
50;0;1;0;0.76923;0.23077;0;0;0;0;0;0
50;0;2;0;0;0.98813;0;0;0.011869;0;0;0
50;1;0;0;0;0;0.8;0.2;0;0;0;0
50;1;1;0;0.0057143;0.0057143;0;0.90286;0.062857;0;0.011429;0.011429
50;1;2;0;0;0.1;0;0.006;0.878;0;0.002;0.014
50;2;0;0;0;0;0;0;0;0.81437;0.15569;0.02994
50;2;1;0;0;0;0;0.082707;0.0075188;0.0075188;0.72932;0.17293
50;2;2;0;0;0.033582;0;0.005597;0.089552;0;0.0074627;0.86381
51;0;0;0.75;0.16667;0.083333;0;0;0;0;0;0
51;0;1;0;1;0;0;0;0;0;0;0
51;0;2;0;0;0.96543;0;0;0.02963;0;0;0.0049383
51;1;0;0;0;0;0.875;0.125;0;0;0;0
51;1;1;0;0.010638;0.0053191;0;0.77128;0.18617;0;0.021277;0.0053191
